"מספר היטל סחר","כותרת","תיאור טובין בהיטל","שם קבוצת מדינות","מזהה קבוצת מדינות","תאריך סיום היטל סחר","תאריך התחלה","ספרת ביקורת","שם מדינה","סטאטוס היטל סחר","טבלת היטל סחר","סיווג","תאריך סיום חקירה","האם קבוצת מדינות","סוג ספר מכס","מזהה ספק","שם ספק","מזהה מדינה","תיאור טובין בהיטל"
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","סלובקיה","היטל","161","4805240000/8","","false","1","","","703",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","ספרד","היטל","12","4805240000/8","","false","1","2068235","VAREL","724",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","ספרד","היטל","159","4805240000/8","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","724",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","ספרד","היטל","94","4805240000/8","","false","1","","","724",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","ספרד","היטל","112","4805240000/8","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","724",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","ספרד","היטל","71","4805240000/8","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","724",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","ספרד","היטל","161","4805240000/8","","false","1","","","724",""
"202510004","202510004","לוח .M.D.F מצופה נייר (לכה או מלמין), שעוביו עולה על 5 מ""מאך אינו עולה על 9 מ""מ","","","","2005-05-09T00:00:00+03:00","8","הרפובליקה העממית של סין","ערבות זמנית בוטלה","17","4411130000/8","2006-09-01T00:00:00+03:00","false","1","","","156",""
"202520003","202520003","לוח .M.D.F מצופה פרניר, שעוביו עולה על 5 מ""מ אך אינו עולה על9 מ""מ","","","","2005-05-09T00:00:00+03:00","8","הרפובליקה העממית של סין","ערבות זמנית בוטלה","98","4411130000/8","2006-09-01T00:00:00+03:00","false","1","","","156",""
"202510004","202510004","לוח FDM מצופה נייר לכה או מלמין","","","2011-12-06T00:00:00+02:00","2010-04-12T00:00:00+03:00","8","הרפובליקה העממית של סין","היטל","114","4411130000/8","","false","1","","","156",""
"202520003","202520003","לוח FDM מצופה פרניר","","","2011-12-06T00:00:00+02:00","2010-04-12T00:00:00+03:00","8","הרפובליקה העממית של סין","היטל","162","4411130000/8","","false","1","","","156",""
"202510004","202510004","לוח FDM מצופה נייר לכה או מלמין","","","2011-12-06T00:00:00+02:00","2010-04-12T00:00:00+03:00","0","הרפובליקה העממית של סין","היטל","114","4411120000/0","","false","1","","","156",""
"202520003","202520003","לוח FDM מצופה פורניר","","","2011-12-06T00:00:00+02:00","2010-04-12T00:00:00+03:00","0","הרפובליקה העממית של סין","היטל","162","4411120000/0","","false","1","","","156",""
"202510004","202510004","לוח F.D.M מצופה נייר (לכה או מלמין), שעוביו עולה על 9 מ""מ","","","","2005-05-09T00:00:00+03:00","6","הרפובליקה העממית של סין","ערבות זמנית בוטלה","17","4411140000/6","2006-09-01T00:00:00+03:00","false","1","","","156",""
"202520003","202520003","לוח .F.D.M מצופה פורניר, שעוביו עולה על 9 מ""מ","","","","2005-05-09T00:00:00+03:00","6","הרפובליקה העממית של סין","ערבות זמנית בוטלה","98","4411140000/6","2006-09-01T00:00:00+03:00","false","1","","","156",""
"202510004","202510004","לוח FDM מצופה נייר לכה או מלמין","","","2011-12-06T00:00:00+02:00","2010-04-12T00:00:00+03:00","6","הרפובליקה העממית של סין","היטל","114","4411140000/6","","false","1","","","156",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","אוסטריה","היטל","112","4805110000/5","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","40",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","אוסטריה","היטל","71","4805110000/5","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","40",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל_יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","אוסטריה","היטל","161","4805110000/5","","false","1","","","40",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","איטליה","היטל","12","4805110000/5","","false","1","2068235","VAREL","380",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","איטליה","היטל","159","4805110000/5","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","380",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","איטליה","היטל","94","4805110000/5","","false","1","","","380",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","איטליה","היטל","112","4805110000/5","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","380",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","איטליה","היטל","71","4805110000/5","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","380",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","איטליה","היטל","161","4805110000/5","","false","1","","","380",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","קפריסין","היטל","112","4805110000/5","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","196",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","קפריסין","היטל","71","4805110000/5","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","196",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","קפריסין","היטל","161","4805110000/5","","false","1","","","196",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","רומניה","היטל","12","4805110000/5","","false","1","2068235","VAREL","642",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","רומניה","היטל","159","4805110000/5","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","642",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","רומניה","היטל","94","4805110000/5","","false","1","","","642",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","רומניה","היטל","112","4805110000/5","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","642",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","רומניה","היטל","71","4805110000/5","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","642",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","רומניה","היטל","161","4805110000/5","","false","1","","","642",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","פולין","ערבות זמנית בוטלה","111","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","616",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","פולין","ערבות זמנית בוטלה","127","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","616",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","פולין","ערבות זמנית בוטלה","70","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","616",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","פולין","ערבות זמנית בוטלה","160","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","616",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","3","פולין","ערבות זמנית בוטלה","58","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","616",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","פורטוגל","ערבות זמנית בוטלה","69","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","620",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","פורטוגל","ערבות זמנית בוטלה","111","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","620",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","פורטוגל","ערבות זמנית בוטלה","127","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","620",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","פורטוגל","ערבות זמנית בוטלה","70","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","620",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","8","דנמרק","ערבות זמנית בוטלה","58","4805190000/8","2011-04-26T00:00:00+03:00","false","1","","","208",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","הולנד","ערבות זמנית בוטלה","69","4805190000/8","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","528",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","הולנד","ערבות זמנית בוטלה","111","4805190000/8","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","528",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","הולנד","ערבות זמנית בוטלה","127","4805190000/8","2011-04-26T00:00:00+03:00","false","1","","","528",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","הולנד","ערבות זמנית בוטלה","70","4805190000/8","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","528",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","הולנד","ערבות זמנית בוטלה","160","4805190000/8","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","528",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","8","הולנד","ערבות זמנית בוטלה","58","4805190000/8","2011-04-26T00:00:00+03:00","false","1","","","528",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","הונגריה","ערבות זמנית בוטלה","69","4805190000/8","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","348",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","הונגריה","ערבות זמנית בוטלה","111","4805190000/8","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","348",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","מלטה","היטל","12","4805190000/8","","false","1","2068235","VAREL","470",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","מלטה","היטל","159","4805190000/8","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","470",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","5","אירלנד","ערבות זמנית בוטלה","58","4805250000/5","2011-04-26T00:00:00+03:00","false","1","","","372",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","אסטוניה","ערבות זמנית בוטלה","69","4805250000/5","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","233",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","אסטוניה","ערבות זמנית בוטלה","111","4805250000/5","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","233",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","אסטוניה","ערבות זמנית בוטלה","127","4805250000/5","2011-04-26T00:00:00+03:00","false","1","","","233",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","אסטוניה","ערבות זמנית בוטלה","70","4805250000/5","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","233",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","אסטוניה","ערבות זמנית בוטלה","160","4805250000/5","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","233",""
